"sec4dig" "carb_int" "trade_int" "n_install" "emp" "co2" "firm_sec"
"3172" 2640 9.59859657287598 2.80603837966919 1 151 14231 1
"3173" 1533 1.05129373073578 21.5796432495117 1 400 20580 1
"3174" 2640 9.66661739349365 2.59826469421387 1 103.333335876465 25471 1
"3175" 1531 1.23248600959778 5.96048545837402 1 300 17103.5 1
"3176" 1551 1.42567670345306 7.8096923828125 1 1100 36331.5 1
"3177" 2710 10.6238746643066 32.2289352416992 3 NA 99861.5 1
"3178" 2640 9.81360244750977 2.54297065734863 1 673.333312988281 61261.5 1
"3179" 2614 3.6480815410614 23.3650150299072 2 270 47674.5 1
"3180" 2651 45.5734596252441 6.87745332717896 2 640 2229935.5 1
"3181" 1591 0.562212526798248 53.5043640136719 1 200 15512.5 1
"3182" 1572 0.802390098571777 9.83888721466064 1 1350 19439 1
"3183" 2682 1.70352101325989 17.982292175293 1 160 14639 1
"3184" 2682 1.58984100818634 17.7809677124023 1 76 29220.5 1
"3185" 2513 1.09259676933289 26.4760494232178 1 86 6795.5 1
"3186" 1533 0.92631059885025 21.5924339294434 1 NA 33638 1
"3187" 1598 0.631703495979309 6.3996639251709 1 45 7917 1
"3188" 2640 9.88329696655273 2.75430011749268 4 130 54560 1
"3189" 2122 3.28721117973328 12.8181200027466 1 550 5477 1
"3190" 2213 2.47726440429688 3.02144169807434 1 70 10087.5 1
"3191" 2464 1.6120285987854 65.663948059082 0.100000001490116 120 1422.5 0.333333343267441
"3192" 2122 3.36456322669983 12.8984365463257 1 293.333343505859 11500 1
"3193" 1532 1.20842432975769 18.7568836212158 1 1840 32540.5 1
"3194" 2710 10.6398668289185 32.3008117675781 2 1356.33337402344 111809.5 1
"3195" 1513 0.567408859729767 3.31317830085754 1 NA 9271.5 1
"3196" 1571 1.4222252368927 2.69417643547058 1 700 76244.5 1
"3197" 2451 2.33376145362854 23.2312183380127 1 640 7663 1
"3198" 3520 0.244310468435287 16.4555358886719 1 800 16449.5 1
"3199" 1551 1.27270174026489 7.4985179901123 1 269.333343505859 17788.5 1
"3200" 2640 9.68470287322998 2.78227591514587 1 112 38169.5 1
"3201" 2640 10.0295362472534 2.71321606636047 1 80 14965.5 1
"3202" 2112 10.3179197311401 25.5725421905518 1 150 7171.5 1
"3203" 1596 0.589521884918213 7.16000175476074 2 700 22966.5 1
"3204" 2112 10.1544170379639 25.707555770874 1 144 8679 1
"3205" 2111 2.81323432922363 46.0800170898438 1 NA 7670 1
"3206" 2521 1.37453556060791 20.437650680542 1 37 23541.5 1
"3207" 1533 0.870446145534515 21.7334499359131 1 750 7996.5 1
"3208" 3120 2.65846729278564 39.2469444274902 1 250 3318.5 1
"3209" 3520 0.357709318399429 16.3640804290771 1 356.666656494141 5577 1
"3210" 1543 0.959881246089935 7.76407861709595 2 916 88758 1
"3211" 2952 0.133270353078842 63.1233062744141 1 100 11072.5 1
"3212" 2651 45.5065727233887 6.81714916229248 1 156.66667175293 260207.5 1
"3213" 1541 2.72238731384277 49.505989074707 1 203.33332824707 42758 1
"3214" 2613 7.06579256057739 24.3155689239502 1 313.333343505859 15175.5 1
"3215" 1583 5.32448530197144 19.4548683166504 3 310 157418.5 1
"3216" 2231 2.57620167732239 0 2 NA 33749 1
"3217" 2112 10.189507484436 25.6870288848877 1 200 78944 1
"3218" 2413 11.9049921035767 31.519344329834 2 NA 1615671 1
"3219" 2310 41.4826202392578 53.2984466552734 1 300 61094.5 1
"3220" 2413 11.942850112915 31.8924579620361 1 180 44733 1
"3221" 2613 7.23266744613647 24.3153495788574 1 200 14010.5 1
"3222" 1721 1.12381482124329 58.2582626342773 1 833.333312988281 16713 1
"3223" 2020 3.822420835495 23.7653865814209 1 370 87459 1
"3224" 2611 8.00288867950439 20.9166393280029 1 300 133262.5 1
"3225" 2710 10.5541200637817 32.0701560974121 3 4283.33349609375 201681.5 1
"3226" 1551 1.20468556880951 7.53928852081299 1 250 21858.5 1
"3227" 2710 10.5647478103638 32.5585403442383 2 1094.66662597656 57421 1
"3228" 2320 11.8251037597656 16.1385154724121 2 5140 1184853 1
"3229" 2320 11.528507232666 16.0236301422119 1 43.3333320617676 16132.5 1
"3230" 2122 3.50659871101379 12.9219045639038 1 210 5513 1
"3231" 2122 3.42286491394043 13.0069513320923 1 130 4067.5 1
"3232" 2112 10.2234554290771 25.9056491851807 1 233.33332824707 19844 1
"3233" 2442 0.276380032300949 58.4644775390625 1 995 15113 1
"3234" 2122 3.4375638961792 12.9110097885132 1 250.66667175293 21424 1
"3235" 2112 10.3203477859497 25.5323333740234 1 100 11466.5 1
"3236" 2112 10.193920135498 25.7531890869141 1 NA 12029.5 1
"3237" 2112 10.2028017044067 25.6660346984863 1 90 15177 1
"3238" 2461 2.54273152351379 16.0092258453369 1 1400 21098 1
"3239" 2640 9.84233093261719 2.77147126197815 3 270 27485.5 1
"3240" 1740 0.485921114683151 46.7666549682617 1 375 11697 1
"3241" 2020 3.7024073600769 23.7863140106201 3 500 29983.5 1
"3242" 2417 17.571475982666 38.0889358520508 0.833333313465118 834.166625976562 368700.40625 0.5
"3243" 2416 3.06826043128967 27.1221504211426 0.16666667163372 166.833343505859 73740.0859375 0.5
"3244" 2830 0.831376910209656 12.659348487854 1 2041 10981 1
"3245" 2640 9.81318187713623 2.78088116645813 3 398 35998.5 1
"3246" 1596 0.634768664836884 7.09185075759888 2 2729.5 39063.5 1
"3247" 3162 0.386706680059433 44.7782440185547 2 800 3156.5 1
"3248" 2310 41.4125022888184 53.5133361816406 2 86.6666641235352 272126 1
"3249" 2960 0.620027244091034 33.6124649047852 1 NA 25718.5 1
"3250" 2710 10.631365776062 32.268985748291 2 382.333343505859 37256 1
"3251" 2640 9.8265323638916 2.61852169036865 2 560 36827.5 1
"3252" 2612 2.5152735710144 13.532977104187 2 250 131145.5 1
"3253" 2112 10.1520080566406 25.7500629425049 1 330 51475.5 1
"3254" 2320 11.7896785736084 16.0856132507324 1 200 6703.5 1
"3255" 2710 10.6096744537354 32.2860946655273 2 1100 190729 1
"3256" 2611 8.03395843505859 21.2924041748047 1 350 36025 1
"3257" 2320 11.6597414016724 16.0288524627686 2 100.333335876465 38765.5 1
"3258" 2411 8.83636856079102 4.27506542205811 1 NA 12137 1
"3259" 1711 4.83368396759033 40.4365577697754 1 575 3431.5 1
"3260" 2010 1.5178849697113 30.6279544830322 1 NA 8677 1
"3261" 2640 9.77787113189697 2.66584491729736 1 53.6666679382324 9973.5 1
"3262" 2710 10.6228532791138 32.3895645141602 13 12576.515625 8925004 1
"3263" 2121 1.76409125328064 5.2172966003418 1 6 14795.5 1
"3264" 2310 41.3129119873047 53.2847137451172 1 29.3333339691162 53504 1
"3265" 2710 10.7949886322021 32.162425994873 2 619 32660 1
"3266" 2310 41.3533782958984 53.2836532592773 1 1900 450737 1
"3267" 2914 0.486337721347809 38.959602355957 1 1550 14184 1
"3268" 1511 0.892186224460602 11.1181344985962 2 1110 60173 1
"3269" 2121 1.59693932533264 5.16346597671509 1 688 17812.5 1
"3270" 2960 0.48964187502861 33.6768493652344 1 NA 56282.5 1
"3271" 2652 65.1947555541992 2.63197588920593 1 156.66667175293 449444 1
"3272" 2030 2.54337310791016 8.97376537322998 1 800 10432.5 1
"3273" 2840 0.894434988498688 0 1 350 9782 1
"3274" 2651 45.4163398742676 6.89895868301392 1 343.333343505859 963707.5 1
"3275" 2613 7.48282909393311 24.2775211334229 1 107 7133.5 1
"3276" 2020 3.68235778808594 23.7494735717773 3 700 85147 1
"3277" 2640 9.7074499130249 2.56358790397644 1 NA 11320.5 1
"3278" 2640 9.60395908355713 2.73260498046875 1 77 15418.5 1
"3279" 2413 11.8574714660645 31.7493991851807 1 300 35168.5 1
"3280" 1600 0.256602227687836 11.9683666229248 1 2000 10266 1
"3281" 2626 2.86614227294922 37.3195610046387 1 500 17700 1
"3282" 2913 2.41013526916504 47.0381240844727 1 607.5 13062 1
"3283" 2320 11.8943729400635 16.2225284576416 1 450 10026.5 1
"3284" 2640 9.81178188323975 2.76197600364685 1 50 9525 1
"3285" 3130 0.868605017662048 32.638557434082 1 NA 7444.5 1
"3286" 2040 2.63801002502441 7.46620512008667 1 61 34923.5 1
"3287" 2640 9.87511920928955 2.51183462142944 1 150 20576 1
"3288" 2320 11.758152961731 16.2816352844238 2 286.666687011719 54156.5 1
"3289" 2320 11.8306407928467 16.17214012146 1 240 8885.5 1
"3290" 2521 1.46399509906769 20.4100036621094 1 770 28460.5 1
"3291" 2466 1.77661907672882 49.5089111328125 1 NA 3394.5 1
"3292" 2614 3.69752240180969 23.5650234222412 1 353.333343505859 29056.5 1
"3293" 2613 7.42436552047729 24.3743515014648 1 379.333343505859 98949 1
"3294" 2615 2.44523668289185 49.1147842407227 1 134.25 5941 1
"3295" 2415 70.2461624145508 27.5560035705566 1 NA 1340775.5 1
"3296" 2020 3.7593822479248 23.6436214447021 3 1376 40827.5 1
"3297" 1531 1.09229731559753 5.77612829208374 1 260 36113 1
"3298" 2122 3.40148448944092 12.705192565918 1 126 3008.5 1
"3299" 1583 5.44035625457764 19.4897937774658 2 184.5 17492.5 1
"3300" 2640 9.99979877471924 2.70383524894714 1 83.3333358764648 11783 1
"3301" 3550 2.44092750549316 36.5295295715332 1 1700 20905 1
"3302" 1532 1.17595744132996 18.8939037322998 1 650 9508 1
"3303" 2511 1.41507506370544 37.093147277832 1 2772.33325195312 282266 1
"3304" 2640 9.80575656890869 2.6945652961731 1 35 3957.5 1
"3305" 2640 9.75272846221924 2.59805798530579 1 135 3473 1
"3306" 2652 65.2685012817383 2.6089346408844 2 250 337671.5 1
"3307" 2651 45.5796241760254 6.66420316696167 1 1566.66662597656 2248600.5 1
"3308" 2414 5.46216773986816 46.0952758789062 1 1733.33337402344 412467.5 1
"3309" 2125 0.536005735397339 13.6537008285522 1 206.66667175293 21902 1
"3310" 1721 1.12239646911621 58.4357604980469 1 700 25773.5 1
"3311" 2651 45.5356330871582 6.78719615936279 1 400 271587 1
"3312" 2613 7.28322839736938 24.2815284729004 1 230 39840.5 1
"3313" 2310 41.4769668579102 53.3573570251465 2 2600 2078350.5 1
"3314" 2651 45.6303100585938 6.96917915344238 1 200 236500 1
"3315" 2613 7.31537342071533 24.4206981658936 1 120 25656 1
"3316" 2112 10.1091976165771 25.6705379486084 1 1600 14571 1
"3317" 3150 2.42586636543274 41.2665863037109 2 3666.66674804688 37914 1
"3318" 2971 2.52835845947266 40.5970687866211 1 2236 9712.5 1
"3319" 2020 3.70473694801331 23.7856769561768 2 500 216313 1
"3320" 2613 7.37372016906738 24.0922870635986 1 350 78056.5 1
"3321" 2640 9.91774654388428 2.92294692993164 2 51.3333320617676 41033 1
"3322" 1721 1.3371319770813 58.1920471191406 1 688 15721.5 1
"3323" 2960 0.549642741680145 33.6783866882324 1 422.5 11672.5 1
"3324" 2613 7.22171592712402 24.3159446716309 1 151 11666.5 1
"3325" 2682 1.67212700843811 17.9064826965332 1 40 4697.5 1
"3326" 2320 11.7322692871094 16.1141738891602 3 5100.5 5597863 1
"3327" 3410 0.481211930513382 28.8902397155762 1 5423.33349609375 18733.5 1
"3328" 2751 17.5784759521484 0 1 1400 56709 1
"3329" 2613 7.17189598083496 24.4588298797607 1 341.333343505859 67920 1
"3330" 1583 5.38084554672241 19.5331974029541 8 613 198921.5 1
"3331" 2112 10.1683101654053 25.6546516418457 1 100 5348.5 1
"3332" 1543 0.764575958251953 7.86049175262451 1 120 25171.5 1
"3333" 2112 10.1802577972412 25.6507015228271 2 365 44709 1
"3334" 1583 5.61858034133911 19.455451965332 4 300 107663.5 1
"3335" 2020 3.80138301849365 23.7585506439209 1 290 35480.5 1
"3336" 2613 7.23511505126953 24.2178630828857 2 700 219352 1
"3337" 2020 3.49556398391724 23.8556118011475 1 392 61499.5 1
"3338" 1533 0.97484940290451 21.6222648620605 1 NA 12881.5 1
"3339" 2751 17.6526184082031 0 1 600 4036.5 1
"3340" 2613 7.42039012908936 24.4414176940918 1 312 10450.5 1
"3341" 1532 1.27261328697205 18.9328651428223 1 700 4398.5 1
"3342" 2626 2.83516693115234 37.339054107666 1 NA 21095 1
"3343" 2020 3.73989295959473 23.8321132659912 2 500 11798.5 1
"3344" 3430 0.444620400667191 24.6113567352295 1 500 14268 1
"3345" 1533 1.14330554008484 21.5957050323486 1 546.666687011719 53625.5 1
"3346" 2524 0.954220235347748 19.8027000427246 1 332 3283 1
"3347" 1511 0.887450337409973 11.0550842285156 2 4213.33349609375 35543 1
"3348" 2613 7.36389780044556 24.479606628418 1 293.333343505859 14771.5 1
"3349" 2651 45.3384971618652 6.8768949508667 1 800 1144576.5 1
"3350" 1533 0.749944508075714 21.4566040039062 2 NA 28148.5 1
"3351" 2640 9.85355091094971 2.76956629753113 5 450 69349 1
"3352" 1551 1.34465885162354 7.42090892791748 1 140 23124.5 1
"3353" 1600 0.352661520242691 12.1188440322876 1 1000 9059 1
"3354" 2415 70.1944885253906 27.4840488433838 2 2800 635929 1
"3355" 2651 45.6246032714844 6.83288383483887 1 460 2094912 1
"3356" 2611 8.05754566192627 20.9847164154053 1 250 108279 1
"3357" 2640 9.80465030670166 2.65973567962646 1 230 31150.5 1
"3358" 2640 9.71041870117188 2.73059272766113 1 97 10113 1
"3359" 3710 2.60248780250549 0 1 46 15653 1
"3360" 2414 5.42049884796143 46.3047561645508 1 NA 792685.5 1
"3361" 2511 1.49026775360107 37.1058921813965 1 3188.25 52635.5 1
"3362" 2732 2.67126655578613 19.6392707824707 1 1344 30551.5 1
"3363" 2416 2.97407078742981 27.0559978485107 1 435.333343505859 3276.5 1
"3364" 2941 2.59247851371765 73.4098892211914 1 800 2906 1
"3365" 2626 2.84197854995728 37.1139793395996 3 608 176449.5 1
"3366" 3511 2.53311800956726 69.3931732177734 1 490.666656494141 7771 1
"3367" 1583 5.39695835113525 19.6888065338135 39 4428.205078125 519756 0.5
"3368" 1597 5.86888742446899 31.0286026000977 1 46 24366.5 1
"3369" 2613 7.19760704040527 24.3257427215576 1 550 5382 1
"3370" 1583 5.44857263565063 19.6155185699463 1 122 1526.5 1
"3371" 3520 0.34678053855896 16.5159473419189 1 875 25256.5 1
"3372" 2626 2.77300834655762 37.0593757629395 1 258.666656494141 12254.5 1
"3373" 2416 2.9025993347168 27.0322685241699 1 1450 201806 1
"3374" 1551 1.28020489215851 7.46974611282349 1 103.333335876465 27896.5 1
"3375" 2111 2.424968957901 46.1269493103027 1 100 8968.5 1
"3376" 2414 5.35057926177979 46.3099403381348 1 710 140482.5 1
"3377" 1596 0.572393178939819 7.16691875457764 0.125 35.4166679382324 921.8125 0.16666667163372
"3378" 1513 0.734636068344116 3.3278214931488 0.125 35.4166679382324 921.8125 0.16666667163372
"3379" 2020 3.63882398605347 23.8158760070801 0.125 35.4166679382324 921.8125 0.16666667163372
"3380" 2640 9.98616504669189 2.60988974571228 1 95.3333358764648 10735 1
"3381" 2630 17.2610187530518 28.7519474029541 1 100 11879.5 1
"3382" 2682 1.51261043548584 18.0265369415283 2 522 85554 1
"3383" 2020 3.6222071647644 23.7617702484131 1 1105 36505.5 1
"3384" 1551 1.30155849456787 7.67588329315186 1 159 22839 1
"3385" 2020 3.53837752342224 23.7978763580322 1 400 48360 1
"3386" 2613 7.23222160339355 24.4799575805664 1 263.333343505859 12599.5 1
"3387" 2415 70.1593017578125 27.2525901794434 1 NA 6090 1
"3388" 2640 9.76390361785889 2.49238014221191 1 3 0 1
"3389" 2626 2.7158305644989 37.030143737793 1 110 1292.5 1
"3390" 2630 17.4757347106934 28.5200901031494 3 214 15013 1
"3391" 2640 9.85076904296875 2.60254812240601 1 23.5 78 1
"3392" 2640 9.81167316436768 2.57598638534546 1 36.5 766.5 1
"3393" 2613 7.29430484771729 24.3857383728027 2 1070 185965.5 1
"3394" 2640 9.70961284637451 2.75192546844482 1 45 1927.5 1
"3395" 2640 9.68797206878662 2.7638566493988 1 30.5 4079.5 1
"3396" 1533 1.03554427623749 21.3968276977539 1 22.5 3340 1
"3397" 2020 3.63639783859253 23.6920166015625 1 636 31966 1
"3398" 2640 9.76573753356934 2.70880961418152 1 32 4569 1
"3399" 2111 2.44365477561951 46.086051940918 1 292.333343505859 60776 1
"3400" 2640 9.87796783447266 2.75099563598633 1 25.5 269.5 1
"3401" 2640 9.82537460327148 2.63742923736572 1 32.5 4534 1
"3402" 2640 9.83845996856689 2.72248458862305 1 42.5 6688.5 1
"3403" 2640 9.82145881652832 2.74976825714111 1 40 1355.5 1
"3404" 2640 9.62168121337891 2.59218335151672 1 1 0 1
"3405" 2640 9.45508193969727 2.84058690071106 1 32 4571.5 1
"3406" 2640 9.74069499969482 2.56541323661804 1 12.5 0 1
"3407" 2626 3.11138391494751 37.1866683959961 1 70 2266.5 1
"3408" 2640 9.79917049407959 2.65307188034058 1 19 0 1
"3409" 2640 9.75775909423828 2.49315595626831 1 12.5 15.5 1
"3410" 2640 9.92584896087646 2.81738066673279 1 39.5 6751.5 1
"3411" 2640 9.60436916351318 2.70398736000061 1 10.5 691.5 1
"3412" 2640 9.71979999542236 2.87113690376282 1 25 7655.5 1
"3413" 2630 17.5106506347656 28.7116432189941 1 70 3263.5 1
"3414" 2640 9.79935550689697 2.8443078994751 1 92.5 10027 1
"3415" 2640 9.79632091522217 2.70202398300171 1 16.5 0 1
"3416" 2640 9.73510074615479 2.65075850486755 1 65 1533.5 1
"3417" 2640 9.82834625244141 2.55933403968811 1 61.5 4648.5 1
"3418" 2640 9.77484607696533 2.73633146286011 1 31 2423 1
"3419" 2640 9.71118927001953 2.75186204910278 1 27 5878.5 1
"3420" 2630 17.5011806488037 28.5566787719727 2 681 19916 1
"3421" 2112 10.1216297149658 25.8032474517822 1 NA 0 1
"3422" 1561 1.30695605278015 7.87821578979492 1 113 7272.5 1
"3423" 2611 8.02506446838379 21.0293464660645 1 134.5 92040 1
"3424" 2613 7.17172384262085 24.3293209075928 1 NA 0 1
"3425" 2640 9.90276908874512 2.69788837432861 1 75.5 3959 1
"3426" 2664 2.34931898117065 2.05930757522583 1 NA 11836 1
"3427" 1725 2.41727185249329 58.4188842773438 1 769.5 5653 1
"3428" 2121 1.62213587760925 5.21615600585938 1 181.5 7533 1
"3429" 2121 1.67635154724121 5.28395938873291 1 42 3872.5 1
"3430" 2640 9.76960468292236 2.84825706481934 1 36 2296.5 1
"3431" 1725 2.64306712150574 58.3032073974609 1 1400 2158.5 1
"3432" 2640 9.64367198944092 2.63203239440918 1 14.5 86.5 1
"3433" 2640 9.73897361755371 2.72647190093994 1 20 0 1
"3434" 2112 10.1828708648682 25.8322124481201 1 47.5 5241.5 1
"3435" 2112 10.0481719970703 25.5185508728027 1 26 3439.5 1
"3436" 1533 0.819943964481354 21.3632907867432 1 82.5 10567.5 1
"3437" 2624 1.28437721729279 54.3996124267578 1 NA 1762 1
"3438" 2464 1.24785327911377 65.5970153808594 1 82 23801.5 1
"3439" 2640 9.7955265045166 2.87728977203369 1 21 553.5 1
"3440" 1533 1.03616225719452 21.5495071411133 1 247.5 28412.5 1
"3441" 2640 9.79903507232666 2.49459338188171 1 169 13193.5 1
"3442" 2640 9.99500179290771 2.80294299125671 1 68 7123.5 1
"3443" 2640 9.81369304656982 2.67918968200684 1 24.5 6996 1
"3444" 1760 2.34040665626526 47.7147178649902 1 NA 4858 1
"3445" 2121 1.63216984272003 5.1290454864502 1 150.5 2209.5 1
"3446" 2640 9.89525890350342 2.67356133460999 1 142.5 5030.5 1
"3447" 2112 10.1623315811157 25.6107273101807 1 56 6542 1
"3448" 1730 1.27833461761475 1.44910264015198 1 215 11939 1
"3449" 2640 9.75184154510498 2.77617239952087 1 32.5 0.5 1
"3450" 1588 1.32224810123444 25.1352100372314 1 1290.5 14279 1
"3451" 2622 1.3719208240509 30.1343231201172 1 786 10200.5 1
"3452" 1542 2.38739657402039 19.3561305999756 1 21.6666660308838 3007 1
"3453" 2630 17.3617515563965 28.779842376709 1 249 6810.5 1
"3454" 2613 7.23782253265381 24.222749710083 1 534 123646.5 1
"3455" 2651 45.437442779541 6.81403541564941 1 2216 1411343.5 1
"3456" 2121 1.58147430419922 5.25487375259399 1 139 4173.5 1
"3457" 2640 9.76033687591553 2.74592518806458 2 22.5 10848.5 1
"3458" 2640 9.57045841217041 2.51709771156311 1 92 1043.5 1
"3459" 1740 0.554327607154846 46.5948448181152 1 NA 9117.5 1
"3460" 1583 5.44361734390259 19.8019390106201 1 209.5 33524.5 1
"3461" 2613 7.29079484939575 24.3948459625244 1 404.666656494141 60393.5 1
"3462" 1533 1.00589084625244 21.6123142242432 1 81.5 9518.5 1
"3463" 1542 2.40682983398438 19.4297943115234 1 111 11801 1
"3464" 1730 1.4426326751709 1.42150175571442 1 NA 9691.5 1
"3465" 2640 9.69583606719971 2.5259222984314 1 26 178 1
"3466" 2640 9.90357971191406 2.72956943511963 1 32.5 3.5 1
"3467" 2640 9.57192039489746 2.81287574768066 1 8 0 1
"3468" 2640 9.85507774353027 2.80730581283569 1 22 5228.5 1
"3469" 2640 9.75056648254395 2.73914074897766 1 12.5 0 1
"3470" 2640 9.82040500640869 2.51120829582214 3 170 11234.5 1
"3471" 2640 9.75550937652588 2.64112997055054 1 NA 0 1
"3472" 2640 9.658034324646 2.81534099578857 2 31.5 18369 1
"3473" 2112 10.2447185516357 25.7628574371338 2 672.5 25580.5 1
"3474" 1730 1.04489719867706 1.5819650888443 1 200 8532 1
"3475" 2682 1.73838353157043 18.1683540344238 2 158 19724 1
"3476" 2640 9.64685440063477 2.83237504959106 1 150 7191.5 1
"3477" 2442 0.243699178099632 58.6109466552734 1 172 1969.5 1
"3478" 2121 1.59123528003693 5.11207246780396 1 26.5 0 1
"3479" 2416 3.01625490188599 26.9900169372559 1 446 211243.5 1
"3480" 2640 9.73680973052979 2.83441352844238 1 24 6356 1
"3481" 2640 9.75935649871826 2.63461422920227 1 23.5 13229 1
"3482" 2112 10.3538131713867 25.9303092956543 1 791.666687011719 45338 1
